2020-03-31,Negative ID,46.609918,-120.563107
2020-04-01,Unverified,46.809103,-120.914004
2020-04-01,Unverified,46.385863,-117.062473
2020-04-02,Unverified,48.144053,-123.160706
2020-04-02,Unverified,48.291902,-122.521527
2020-04-03,Unverified,47.440059,-122.220459
2020-04-05,Unverified,47.296898,-119.500329
2020-04-05,Unverified,46.240112,-122.915848
2020-04-05,Unverified,48.731977,-122.691497
2020-04-06,Unverified,47.526507,-122.324826
2020-04-06,Negative ID,47.156028,-123.013366
2020-04-06,Unverified,48.736447,-122.46473
2020-04-06,Unverified,47.526522,-122.324858
2020-04-06,Negative ID,48.278765,-122.647282
2020-04-06,Unverified,47.370776,-120.138766
2020-04-06,Negative ID,48.548358,-122.31711
2020-04-07,Unverified,47.568036,-122.639598
2020-04-07,Unverified,47.637224,-122.700911
2020-04-07,Unverified,47.473632,-122.106425
2020-04-07,Unverified,47.32299,-122.310432
2020-04-07,Unverified,48.006687,-121.982158
2020-04-07,Unverified,47.179097,-122.235314
2020-04-07,Negative ID,47.62986,-120.68945
2020-04-07,Negative ID,47.708791,-117.472206
2020-04-08,Unverified,47.941026,-122.235926
2020-04-08,Unverified,47.613333,-122.19203
2020-04-08,Unverified,47.62986,-120.68945
2020-04-08,Unverified,47.288518,-122.252099
2020-04-08,Unverified,47.513367,-122.389528
2020-04-09,Unverified,47.749228,-122.338696
2020-04-09,Unverified,46.612154,-123.95825
2020-04-09,Unverified,46.713962,-117.173186
2020-04-09,Unverified,48.96684,-122.615869
2020-04-09,Unverified,47.770075,-122.264719
2020-04-09,Unverified,47.67887,-122.20664
2020-04-09,Unverified,47.512482,-122.357321
2020-04-09,Unverified,47.997103,-122.111653
2020-04-09,Unverified,47.665299,-117.42232
2020-04-09,Negative ID,47.005477,-122.919675
2020-04-10,Unverified,47.152745,-119.367377
2020-04-10,Unverified,46.521513,-117.012612
2020-04-10,Negative ID,47.665515,-122.33873
2020-04-10,Unverified,47.946801,-122.245689
2020-04-11,Unverified,48.563552,-121.411273
2020-04-11,Unverified,48.096743,-120.458737
2020-04-11,Unverified,47.38077,-122.65212
2020-04-11,Negative ID,47.859496,-122.26428
2020-04-11,Negative ID,48.85324,-122.601104
2020-04-11,Unverified,47.562359,-122.038914
2020-04-12,Unverified,48.311344,-122.230689
2020-04-12,Unverified,47.639437,-122.385481
2020-04-12,Unverified,47.669197,-122.289611
2020-04-12,Negative ID,48.14981,-123.13306
2020-04-12,Unverified,47.916729,-124.530363
2020-04-12,Unverified,48.03966,-122.7768
2020-04-12,Unverified,48.578994,-122.342321
2020-04-12,Unverified,47.676217,-122.113955
2020-04-13,Unverified,48.061953,-122.160771
2020-04-13,Unverified,47.603492,-122.33652
2020-04-13,Negative ID,48.588408,-122.409922
2020-04-13,Unverified,47.21046,-122.302023
2020-04-13,Negative ID,48.74478,-122.478403
2020-04-13,Negative ID,48.234785,-122.512932
2020-04-14,Unverified,48.068763,-122.132522
2020-04-14,Unverified,48.728709,-122.495858
2020-04-14,Unverified,47.568535,-122.636847
2020-04-14,Unverified,48.734703,-122.668193
2020-04-14,Negative ID,46.25472,-120.84395
2020-04-14,Unverified,47.37119,-121.961822
2020-04-14,Negative ID,47.643943,-122.623737
2020-04-14,Unverified,48.73459,-122.460162
2020-04-15,Unverified,47.192586,-121.972048
2020-04-15,Unverified,48.93325,-122.72628
2020-04-15,Unverified,47.184025,-122.146853
2020-04-15,Negative ID,48.823521,-122.32684
2020-04-15,Unverified,48.530016,-122.39823
2020-04-15,Unverified,48.496143000000000,-122.614252
2020-04-15,Negative ID,48.823528,-122.326829
2020-04-15,Unverified,47.873634,-122.161934
2020-04-15,Negative ID,47.00083,-122.877588
2020-04-15,Negative ID,47.573024,-122.384369
2020-04-16,Unverified,47.831406,-122.192662
2020-04-16,Unverified,48.731766,-122.494206
2020-04-16,Unverified,47.676217,-122.113955
2020-04-16,Unverified,47.335073,-123.159113
2020-04-16,Unverified,47.177374,-122.537428
2020-04-17,Unverified,48.723593,-122.467507
2020-04-17,Unverified,46.232883,-119.129303
2020-04-17,Negative ID,48.786983,-122.464938
2020-04-17,Unverified,49.0022,-122.42964
2020-04-17,Unverified,47.683201,-117.290349
2020-04-17,Negative ID,47.781506,-122.686947
2020-04-17,Unverified,48.860105,-122.634026
2020-04-17,Unverified,48.922416,-122.153013
2020-04-18,Unverified,47.022119,-119.302891
2020-04-18,Negative ID,48.419991,-122.327865
2020-04-18,Unverified,48.291872,-122.523503
2020-04-18,Negative ID,48.874475,-122.58183
2020-04-18,Negative ID,48.931157,-122.548199
2020-04-18,Unverified,48.96192,-122.50711
2020-04-18,Unverified,47.512438,-122.35716
2020-04-19,Negative ID,47.62986,-120.68945
2020-04-19,Negative ID,48.138159,-122.457098
2020-04-19,Unverified,47.612591,-117.361804
2020-04-19,Negative ID,48.176506,-122.527462
2020-04-19,Negative ID,46.585611,-120.4542
2020-04-20,Unverified,47.7315,-122.232402
2020-04-20,Unverified,48.852465,-122.599719
2020-04-20,Negative ID,46.56685,-117.13003
2020-04-20,Unverified,47.86406,-121.962161
2020-04-21,Negative ID,48.13513,-122.466083
2020-04-21,Unverified,47.387044,-122.827269
2020-04-21,Unverified,48.920181,-122.562214
2020-04-21,Unverified,47.586052,-122.007302
2020-04-21,Unverified,47.449003,-122.674192
2020-04-22,Unverified,48.220599,-122.519263
2020-04-22,Unverified,48.708123,-122.504587
2020-04-22,Unverified,46.980934,-123.890866
2020-04-22,Negative ID,47.56519,-122.390535
2020-04-22,Unverified,47.91499,-122.219464
2020-04-22,Unverified,47.503934,-122.61775
2020-04-23,Unverified,47.309925,-122.305768
2020-04-23,Negative ID,47.607667,-122.312902
2020-04-23,Unverified,47.522213,-122.045838
2020-04-23,Negative ID,48.08848,-123.162659
2020-04-24,Unverified,47.473847,-122.216115
2020-04-24,Unverified,47.464699,-120.392562
2020-04-24,Unverified,45.735789,-122.645845
2020-04-24,Negative ID,47.172483,-122.285568
2020-04-24,Negative ID,47.70145,-117.15638
2020-04-25,Negative ID,47.480287,-122.162668
2020-04-25,Unverified,47.480287,-122.162668
2020-04-25,Negative ID,48.584053,-122.232279
2020-04-25,Unverified,47.689897,-117.458649
2020-04-25,Unverified,48.07965,-123.10367
2020-04-25,Unverified,48.519334,-121.397955
2020-04-26,Negative ID,48.83241,-122.5931
2020-04-26,Unverified,47.75463,-122.27795
2020-04-26,Negative ID,47.024366,-122.811665
2020-04-26,Unverified,47.64901,-121.91353
2020-04-26,Unverified,47.920784,-122.38585
2020-04-26,Unverified,45.735873,-122.645621
2020-04-26,Unverified,47.635127,-122.387464
2020-04-26,Negative ID,45.63221,-122.67156
2020-04-27,Unverified,46.192641,-119.182298
2020-04-27,Unverified,48.835432,-122.617551
2020-04-27,Unverified,48.771755,-122.416206
2020-04-27,Unverified,47.82428,-122.878728
2020-04-27,Unverified,48.469584,-122.308613
2020-04-27,Unverified,48.888901,-122.466274
2020-04-27,Unverified,48.763386,-122.499319
2020-04-27,Unverified,47.103437,-122.264616
2020-04-28,Unverified,48.768329,-122.40172
2020-04-28,Unverified,46.794961,-122.869575
2020-04-28,Unverified,46.205025,-119.214792
2020-04-28,Unverified,47.640611,-122.519654
2020-04-28,Unverified,48.712076,-122.50283400000000
2020-04-28,Unverified,47.668346,-122.32773
2020-04-28,Negative ID,47.698307,-122.205072
2020-04-28,Unverified,48.741122,-122.400959
2020-04-28,Unverified,47.529986,-122.073304
2020-04-28,Unverified,48.528837,-122.195106
2020-04-29,Unverified,47.665441,-122.171024
2020-04-29,Unverified,47.385843,-121.094613
2020-04-29,Unverified,47.693708,-122.325229
2020-04-29,Unverified,46.997029,-120.503658
2020-04-29,Negative ID,47.133712,-122.431896
2020-04-29,Unverified,47.600574,-117.361508
2020-04-29,Unverified,47.010402,-122.857612
2020-04-29,Unverified,47.010402,-122.857612
2020-04-29,Unverified,47.44883,-122.45726
2020-04-29,Unverified,47.956732,-122.242694
2020-04-29,Unverified,45.515398,-122.530044
2020-04-29,Unverified,47.387857,-122.261899
2020-04-29,Unverified,48.960483,-122.458186
2020-04-29,Unverified,48.738894,-122.491689
2020-04-30,Unverified,47.217414,-122.447846
2020-04-30,Unverified,48.024941,-122.694872
2020-04-30,Unverified,47.74937,-122.29647
2020-04-30,Unverified,48.939921,-122.464611
2020-04-30,Unverified,46.225242,-119.267409
2020-04-30,Unverified,47.282833,-123.042787
2020-04-30,Unverified,48.939921,-122.464611
2020-04-30,Unverified,48.740352,-122.485226
2020-04-30,Unverified,47.657858,-117.421155
2020-04-30,Unverified,48.890129,-121.922394
2020-04-30,Unverified,47.581661,-121.98741
2020-04-30,Unverified,46.853659,-123.287287
2020-04-30,Unverified,45.892438,-122.636391
2020-05-01,Unverified,46.824806,-122.478422
2020-05-01,Unverified,47.771543,-117.08108
2020-05-01,Unverified,45.703825,-121.501315
2020-05-01,Unverified,46.230336,-119.215472
2020-05-01,Unverified,46.258445,-119.082474
2020-05-01,Negative ID,47.798705,-122.288636
2020-05-01,Negative ID,47.014372,-122.814362
2020-05-01,Unverified,48.279102,-121.753314
2020-05-01,Unverified,48.69739,-122.30993
2020-05-01,Unverified,47.148975,-122.288307
2020-05-01,Unverified,47.739955,-122.160165
2020-05-01,Unverified,47.607678,-122.169446
2020-05-01,Unverified,47.574477,-122.210321
2020-05-01,Unverified,48.75484,-122.494401
2020-05-01,Unverified,47.574686,-122.239938
2020-05-01,Unverified,49.260068,-123.113952
2020-05-01,Unverified,48.425484,-122.595535
2020-05-01,Unverified,47.49348,-121.7831
2020-05-01,Unverified,47.849805,-122.180973
2020-05-01,Unverified,47.566791,-122.355072
2020-05-01,Unverified,47.744827,-117.383439
2020-05-01,Negative ID,46.632813,-122.971509
2020-05-01,Unverified,47.151184,-121.060385
2020-05-01,Unverified,47.514707,-117.280477
2020-05-01,Unverified,47.6743,-117.297248
2020-05-01,Unverified,47.682343,-122.191566
2020-05-01,Unverified,45.66274,-122.589074
2020-05-01,Unverified,47.639998,-117.384251
2020-05-01,Unverified,47.519377,-121.876314
2020-05-02,Unverified,48.321763,-122.31679
2020-05-02,Unverified,46.562844,-120.613402
2020-05-02,Unverified,47.447358,-122.457132
2020-05-02,Unverified,47.429122,-117.822307
2020-05-02,Unverified,46.224796,-119.268248
2020-05-02,Unverified,47.010359,-122.857551
2020-05-02,Unverified,47.362815,-122.073153
2020-05-02,Unverified,45.640936,-122.646084
2020-05-02,Unverified,47.960947,-117.592851
2020-05-02,Unverified,48.424824,-122.290882
2020-05-02,Unverified,47.767266,-122.295459
2020-05-02,Unverified,47.622707,-117.382564
2020-05-02,Negative ID,45.65161,-121.954251
2020-05-02,Unverified,47.67517,-117.150466
2020-05-02,Unverified,45.6549,-121.190623
2020-05-02,Unverified,47.41704,-120.28792
2020-05-02,Unverified,48.502842,-122.237016
2020-05-02,Unverified,48.910234,-122.357076
2020-05-02,Unverified,47.712536,-117.594146
2020-05-02,Unverified,47.690709,-117.281745
2020-05-02,Unverified,47.357891,-122.118987
2020-05-02,Unverified,47.733324,-122.613476
2020-05-02,Unverified,48.990991,-122.261877
2020-05-02,Unverified,47.632072,-122.647539
2020-05-02,Unverified,48.84756,-122.59351
2020-05-02,Unverified,47.11512,-122.40519
2020-05-02,Unverified,47.66434,-122.398462
2020-05-02,Unverified,46.036705,-118.389327
2020-05-02,Negative ID,47.010366,-122.857981
2020-05-02,Unverified,47.401346,-120.317121
2020-05-03,Unverified,47.690059,-122.383609
2020-05-03,Unverified,47.753368,-122.584119
2020-05-03,Unverified,47.506613,-122.357576
2020-05-03,Unverified,48.9429,-122.45079
2020-05-03,Unverified,47.449188,-122.687417
2020-05-03,Unverified,47.40808,-123.19669
2020-05-03,Unverified,47.628184,-117.403578
2020-05-03,Unverified,47.740084,-124.394544
2020-05-03,Negative ID,47.67176,-122.30735
2020-05-03,Unverified,47.671511,-117.449275
2020-05-03,Unverified,47.802101,-122.29577
2020-05-03,Negative ID,47.875187,-117.453106
2020-05-03,Unverified,47.764173,-122.381799
2020-05-03,Unverified,47.783809,-122.082868
2020-05-03,Unverified,46.288194,-119.376493
2020-05-03,Unverified,47.580455,-122.389276
2020-05-03,Unverified,46.08919,-122.93627
2020-05-03,Negative ID,47.479726,-122.30849
2020-05-03,Unverified,48.189967,-122.624222
2020-05-03,Negative ID,47.167341,-122.596678
2020-05-03,Negative ID,47.076417,-122.312839
2020-05-03,Unverified,47.766318,-122.192073
2020-05-03,Unverified,48.069469,-124.012736
2020-05-03,Unverified,47.711712,-122.320207
2020-05-03,Unverified,47.145618,-122.270917
2020-05-03,Negative ID,46.73241,-117.15917
2020-05-03,Unverified,47.333133,-122.338895
2020-05-03,Unverified,48.759255,-122.486796
2020-05-03,Unverified,45.654907,-122.689871
2020-05-03,Unverified,46.58755,-120.621924
2020-05-04,Unverified,46.174379,-123.006728
2020-05-04,Negative ID,48.112992,-122.060976
2020-05-04,Unverified,46.069928,-122.858274
2020-05-04,Negative ID,47.662247,-117.287249
2020-05-04,Unverified,48.066818,-122.029967
2020-05-04,Negative ID,45.671347,-122.595696
2020-05-04,Unverified,48.957224,-122.652311
2020-05-04,Unverified,47.43695,-120.3235
2020-05-04,Unverified,47.568016,-122.021776
2020-05-04,Unverified,46.174143,-119.13745
2020-05-04,Unverified,47.339405,-122.28456
2020-05-04,Unverified,47.480338,-122.266475
2020-05-04,Unverified,48.987968,-122.73444
2020-05-04,Unverified,47.34349,-117.2278
2020-05-04,Unverified,47.60357,-122.32945
2020-05-04,Unverified,47.570515,-122.233224
2020-05-04,Unverified,48.987838,-123.040026
2020-05-04,Unverified,47.511275,-122.18413
2020-05-04,Unverified,48.54804,-117.909175
2020-05-04,Unverified,47.58937,-122.313253
2020-05-04,Unverified,47.764172,-117.451775
2020-05-04,Unverified,47.033115,-119.546872
2020-05-04,Unverified,47.58755,-122.317218
2020-05-04,Unverified,47.642307,-122.238513
2020-05-04,Unverified,46.03372,-122.87039
2020-05-04,Negative ID,47.598319,-122.318173
2020-05-04,Unverified,47.3806,-122.41244
2020-05-04,Unverified,47.521699,-122.283431
2020-05-04,Unverified,47.366905,-122.809806
2020-05-04,Unverified,46.25606,-119.90123
2020-05-04,Unverified,47.296446,-122.089798
2020-05-04,Unverified,46.03456,-118.38864
2020-05-04,Unverified,47.64399,-122.144395
2020-05-04,Unverified,47.672874,-117.385652
2020-05-04,Unverified,48.412515,-122.321008
2020-05-04,Negative ID,47.635912,-122.702612
2020-05-04,Unverified,47.683159,-122.18668
2020-05-04,Unverified,47.34653,-122.30682
2020-05-04,Unverified,48.99762,-123.067932
2020-05-05,Unverified,47.131243,-122.27259
2020-05-05,Unverified,47.645748,-122.375075
2020-05-05,Unverified,47.918805,-121.977306
2020-05-05,Unverified,47.188007,-122.177383
2020-05-05,Unverified,47.909489,-122.306596
2020-05-05,Unverified,47.876042,-122.193437
2020-05-05,Unverified,47.81116,-122.37689
2020-05-05,Unverified,47.759635,-122.269775
2020-05-05,Unverified,47.68584,-122.18823
2020-05-05,Unverified,47.771738,-122.376626
2020-05-05,Unverified,47.720581,-117.393124
2020-05-05,Unverified,47.325245,-119.559165
2020-05-05,Unverified,47.871857,-122.146067
2020-05-05,Unverified,48.994857,-122.728238
2020-05-05,Unverified,47.531726,-117.255978
2020-05-05,Unverified,48.530319,-123.027838
2020-05-05,Unverified,48.941817,-122.761655
2020-05-05,Unverified,47.367219,-122.565346
2020-05-05,Unverified,47.25513,-122.44164
2020-05-05,Unverified,48.949716,-122.613208
2020-05-05,Unverified,47.636636,-122.357231
2020-05-05,Unverified,48.494864,-123.109996
2020-05-05,Unverified,47.576261,-122.222083
2020-05-05,Negative ID,47.780919,-117.501431
2020-05-05,Negative ID,48.288933,-122.682611
2020-05-05,Unverified,47.350206,-122.58675
2020-05-05,Unverified,47.695402,-122.62783400000000
2020-05-05,Unverified,46.870014,-123.323438
2020-05-05,Unverified,47.452714,-122.631221
2020-05-05,Unverified,48.188431,-122.201044
2020-05-05,Unverified,46.73015,-117.18147
2020-05-05,Unverified,47.519797,-122.595313
2020-05-05,Unverified,47.180593,-122.181657
2020-05-05,Unverified,47.563125,-122.120245
2020-05-05,Unverified,47.834121,-122.281683
2020-05-05,Unverified,47.63812,-122.13271
2020-05-05,Unverified,47.252771,-122.203263
2020-05-05,Unverified,47.67623,-122.279623
2020-05-05,Unverified,46.19133,-122.893722
2020-05-05,Unverified,47.645748,-122.375074
2020-05-05,Unverified,47.218821,-122.512519
2020-05-05,Unverified,47.734001,-122.560699
2020-05-05,Unverified,47.562967,-122.018069
2020-05-05,Unverified,47.595089,-122.15523
2020-05-05,Unverified,47.681769,-117.33954
2020-05-05,Unverified,48.218927,-122.527027
2020-05-05,Unverified,47.67623,-122.279623
2020-05-05,Unverified,47.62846,-117.35026
2020-05-05,Unverified,47.870386,-122.309812
2020-05-05,Unverified,47.301813,-122.523391
2020-05-05,Unverified,47.771326,-122.198585
2020-05-05,Unverified,47.507184,-122.606937
2020-05-05,Unverified,47.63493,-122.517318
2020-05-05,Unverified,47.850202,-122.295347
2020-05-06,Unverified,47.772441,-122.18546
2020-05-06,Unverified,47.574006,-122.414817
2020-05-06,Unverified,47.558479,-122.364285
2020-05-06,Unverified,48.600269,-122.89346
2020-05-06,Unverified,45.58694,-122.40199
2020-05-06,Unverified,47.59229,-122.293674
2020-05-06,Unverified,48.75235,-122.47122
2020-05-06,Unverified,48.182499,-122.587306
2020-05-06,Unverified,48.423213,-122.318656
2020-05-06,Unverified,47.631874,-117.351819
2020-05-06,Unverified,48.063932,-122.139953
2020-05-06,Unverified,47.833234,-122.214359
2020-05-06,Unverified,48.790413,-122.710699
2020-05-06,Unverified,47.695986,-122.334198
2020-05-06,Unverified,47.7919,-122.317009
2020-05-06,Unverified,48.750241,-122.421125
2020-05-06,Unverified,47.794293,-122.367303
2020-05-06,Unverified,48.790417,-122.710707
2020-05-06,Unverified,48.974404,-122.723467
2020-05-06,Unverified,47.833256,-122.214338
2020-05-06,Unverified,47.065721,-120.652381
2020-05-06,Unverified,47.833205,-122.214381
2020-05-06,Unverified,47.592981,-122.828648
2020-05-06,Unverified,47.425789,-122.022251
2020-05-06,Unverified,48.928023,-122.714348
2020-05-06,Unverified,47.47203,-123.0921
2020-05-06,Unverified,47.035687,-122.779101
2020-05-06,Unverified,46.316855,-117.970204
2020-05-06,Unverified,47.65877,-117.42662
2020-05-06,Unverified,47.172366,-122.552092
2020-05-06,Unverified,46.27017,-119.248095
2020-05-06,Unverified,48.999051,-122.754627
2020-05-06,Unverified,47.628006,-122.306638
2020-05-06,Unverified,47.153859,-122.337399
2020-05-06,Unverified,47.262979,-122.458267
2020-05-07,Unverified,47.213859,-119.993642
2020-05-07,Unverified,47.11346,-122.29227
2020-05-07,Unverified,46.753147,-116.985788
2020-05-07,Unverified,47.9691,-122.1936
2020-05-07,Unverified,47.215203,-122.449943
2020-05-07,Unverified,46.204945,-119.113535
2020-05-07,Unverified,47.202572,-119.288321
2020-05-07,Unverified,47.582838,-122.619686
2020-05-07,Unverified,48.427678,-122.595047
2020-05-07,Negative ID,47.521385,-121.843014
2020-05-07,Unverified,48.42122,-122.33405
2020-05-07,Unverified,47.520649,-122.352797
2020-05-07,Unverified,49.001248,-123.058072
2020-05-07,Unverified,48.087746,-122.147748
2020-05-07,Unverified,47.765691,-122.485741
2020-05-07,Unverified,49.001241,-123.058061
2020-05-07,Unverified,48.890419,-122.152405
2020-05-08,Unverified,48.205968,-122.266643
2020-05-08,Unverified,47.563671,-122.012172
2020-05-08,Unverified,47.648364,-117.184539
2020-05-08,Unverified,47.710436,-122.317856
2020-05-08,Unverified,45.7165,-122.80121
2020-05-08,Unverified,48.89047,-122.152721
2020-05-08,Unverified,48.767306,-122.44893
2020-05-08,Unverified,47.563887,-122.01221
2020-05-08,Unverified,47.276271,-122.039378
2020-05-08,Unverified,48.499255,-122.664617
2020-05-08,Unverified,47.488659,-122.564227
2020-05-08,Unverified,48.34129,-122.34526
2020-05-08,Unverified,47.757108,-122.663618
2020-05-08,Unverified,48.345613,-121.145297
2020-05-08,Unverified,48.54657,-117.90454
2020-05-08,Unverified,47.679976,-122.364539
2020-05-08,Unverified,47.761552,-122.267058
2020-05-08,Unverified,48.913255,-122.001694
2020-05-08,Unverified,47.531865,-122.03164
2020-05-08,Unverified,47.256573,-122.472335
2020-05-08,Unverified,48.34129,-122.34526
2020-05-08,Unverified,47.692788,-122.362586
2020-05-08,Unverified,47.648367,-117.184725
2020-05-08,Unverified,47.685672,-122.386464
2020-05-08,Unverified,47.685672,-122.386464
2020-05-08,Unverified,47.547755,-119.458072
2020-05-08,Unverified,48.780432,-122.426519
2020-05-08,Unverified,47.798052,-121.559044
2020-05-08,Unverified,45.808343,-122.785392
2020-05-08,Unverified,47.563887,-122.01221
2020-05-08,Negative ID,47.59716,-122.618465
2020-05-08,Unverified,47.535811,-122.05061
2020-05-08,Unverified,47.141193,-122.927118
2020-05-08,Unverified,48.971345,-122.719989
2020-05-09,Unverified,47.582244,-122.383548
2020-05-09,Unverified,46.190344,-122.911506
2020-05-09,Unverified,47.628382,-122.088476
2020-05-09,Unverified,47.70249,-122.626208
2020-05-09,Unverified,47.731662,-122.201244
2020-05-09,Unverified,47.945295,-122.098275
2020-05-09,Unverified,47.420014,-122.438596
2020-05-09,Unverified,47.256559,-122.47259
2020-05-09,Unverified,47.571801,-122.058107
2020-05-09,Unverified,47.64321,-117.142029
2020-05-09,Unverified,47.445472,-122.287881
2020-05-09,Unverified,47.854597,-121.926726
2020-05-09,Unverified,48.98383,-123.063558
2020-05-09,Unverified,47.771676,-122.578243
2020-05-09,Unverified,47.588348,-122.24509
2020-05-09,Unverified,47.328075,-122.039486
2020-05-09,Unverified,48.187914,-122.127003
2020-05-09,Unverified,48.960562,-122.443451
2020-05-09,Unverified,47.48279,-120.327216
2020-05-09,Unverified,47.890858,-122.15857
2020-05-09,Unverified,47.793138,-122.276812
2020-05-09,Unverified,47.108943,-122.936944
2020-05-09,Unverified,47.016371,-122.785338
2020-05-09,Unverified,47.618391,-122.191666
2020-05-10,Unverified,48.671553,-121.275845
2020-05-10,Unverified,46.423105,-117.042043
2020-05-10,Unverified,48.570304,-122.648863
2020-05-10,Unverified,47.635832,-122.113291
2020-05-10,Unverified,47.62986,-120.68945
2020-05-10,Unverified,47.907658,-122.678874
2020-05-10,Unverified,48.670776,-122.556451
2020-05-10,Unverified,48.07875,-123.12615
2020-05-10,Unverified,47.653198,-121.91749
2020-05-10,Unverified,47.417355,-122.637451
2020-05-10,Unverified,47.162526,-122.810227
2020-05-10,Unverified,47.511729,-122.029164
2020-05-10,Unverified,48.202842,-122.310685
2020-05-10,Unverified,47.035506,-122.900333
2020-05-10,Negative ID,47.268189,-122.471635
2020-05-10,Unverified,47.091118,-122.682562
2020-05-10,Unverified,47.62986,-120.68945
2020-05-10,Unverified,47.623028,-122.202568
2020-05-10,Unverified,48.746531,-122.427553
2020-05-10,Unverified,47.137752,-122.321871
2020-05-10,Unverified,47.497239,-122.376487
2020-05-10,Unverified,47.62986,-120.68945
2020-05-10,Negative ID,46.053309,-122.042238
2020-05-10,Unverified,47.512323,-117.721467
2020-05-10,Unverified,48.008461,-122.568649
2020-05-11,Unverified,47.385209,-122.044826
2020-05-11,Unverified,47.10236,-122.58724
2020-05-11,Unverified,48.764641,-122.488421
2020-05-11,Unverified,47.68781,-122.669589
2020-05-11,Negative ID,47.451177,-122.599167
2020-05-11,Unverified,48.776223,-121.820152
2020-05-11,Negative ID,46.486978,-122.508845
2020-05-11,Unverified,47.72175,-120.18405
2020-05-11,Unverified,47.742147,-117.468168
2020-05-11,Negative ID,47.675314,-122.685149
2020-05-11,Unverified,48.764023,-122.488434
2020-05-11,Unverified,48.75235,-122.47122
2020-05-11,Unverified,47.565472,-122.135335
2020-05-11,Unverified,47.62986,-120.68945
2020-05-11,Unverified,47.732628,-122.7303
2020-05-11,Unverified,47.353364,-122.211859
2020-05-11,Unverified,47.191265,-122.565487
2020-05-11,Unverified,47.637093,-122.189329
2020-05-11,Negative ID,46.52948,-122.48446
2020-05-11,Unverified,47.459452,-122.357655
2020-05-11,Unverified,47.510271,-122.020286
2020-05-12,Unverified,48.702931,-122.911457
2020-05-12,Unverified,48.054142,-122.156769
2020-05-12,Unverified,47.378451,-122.944577
2020-05-12,Negative ID,47.00379,-123.40382
2020-05-12,Unverified,48.054153,-122.156647
2020-05-12,Unverified,48.154061,-122.336601
2020-05-12,Negative ID,48.040075,-122.42349
2020-05-12,Unverified,47.700118,-122.317628
2020-05-12,Unverified,47.800476,-122.373598
2020-05-12,Unverified,48.927932,-122.137019
2020-05-12,Unverified,47.675517,-117.095459
2020-05-12,Unverified,45.660528,-122.619079
2020-05-12,Unverified,48.755202,-122.613553
2020-05-12,Negative ID,48.260485,-117.749912
2020-05-13,Unverified,48.725687,-122.489292
2020-05-13,Negative ID,47.59173,-117.41351
2020-05-13,Negative ID,47.918493,-122.099645
2020-05-13,Negative ID,47.470068,-121.747172
2020-05-13,Unverified,47.151494,-119.28453
2020-05-13,Unverified,47.879027,-122.003319
2020-05-13,Negative ID,47.617465,-122.333842
2020-05-13,Unverified,48.421249,-122.664484
2020-05-14,Negative ID,48.237543,-122.156276
2020-05-14,Unverified,47.30775,-122.523616
2020-05-14,Unverified,48.112215,-122.172661
2020-05-14,Unverified,48.421451,-122.666603
2020-05-14,Negative ID,47.451139,-122.267277
2020-05-14,Negative ID,48.75235,-122.47122
2020-05-14,Unverified,47.62984,-120.68945
2020-05-14,Unverified,47.574972,-117.678159
2020-05-14,Negative ID,47.2022,-122.24
2020-05-14,Negative ID,48.137842,-122.792983
2020-05-14,Unverified,47.19893,-122.239585
2020-05-14,Unverified,47.183252,-122.203503
