2020-04-06,Negative ID,48.548358,-122.31711,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-07,Unverified,47.568036,-122.639598,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-07,Unverified,47.637224,-122.700911,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-07,Unverified,47.473632,-122.106425,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-07,Unverified,47.32299,-122.310432,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-07,Unverified,48.006687,-121.982158,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-07,Unverified,47.179097,-122.235314,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-07,Negative ID,47.62986,-120.68945,ATT21_IMG_0190.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-07,Negative ID,47.708791,-117.472206,ATT27_20200407_141709.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-08,Unverified,47.941026,-122.235926,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-08,Unverified,47.613333,-122.19203,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-08,Unverified,47.62986,-120.68945,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-08,Unverified,47.288518,-122.252099,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-08,Unverified,47.513367,-122.389528,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,47.749228,-122.338696,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,46.612154,-123.95825,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,46.713962,-117.173186,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,48.96684,-122.615869,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,47.770075,-122.264719,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,47.67887,-122.20664,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,47.512482,-122.357321,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,47.997103,-122.111653,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Unverified,47.665299,-117.42232,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-09,Negative ID,47.005477,-122.919675,ATT40_DSC03373.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-10,Unverified,47.152745,-119.367377,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-10,Unverified,46.521513,-117.012612,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-10,Negative ID,47.665515,-122.33873,ATT47_IMG_3240.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-10,Unverified,47.946801,-122.245689,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-11,Unverified,48.563552,-121.411273,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-11,Unverified,48.096743,-120.458737,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-11,Unverified,47.38077,-122.65212,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-11,Negative ID,47.859496,-122.26428,ATT43_20200410_135803.jpg,ATT44_20200410_135757.jpg,ATT45_20200410_135753.jpg,null,null,null,null,null,null,null,null,null
2020-04-11,Negative ID,48.85324,-122.601104,ATT59_8BA14EF0-C82F-4A01-8ACC-9FB31DB223BE.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-11,Unverified,47.562359,-122.038914,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-12,Unverified,48.311344,-122.230689,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-12,Unverified,47.639437,-122.385481,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-12,Unverified,47.669197,-122.289611,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-12,Negative ID,48.14981,-123.13306,ATT41_inbound5813879761744044220.jpg,ATT42_inbound4333374323380049838.jpg,null,null,null,null,null,null,null,null,null,null
2020-04-12,Unverified,47.916729,-124.530363,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-12,Unverified,48.03966,-122.7768,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-12,Unverified,48.578994,-122.342321,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-12,Unverified,47.676217,-122.113955,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-13,Unverified,48.061953,-122.160771,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-13,Unverified,47.603492,-122.33652,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-13,Negative ID,48.588408,-122.409922,ATT52_76C75EDC-FB97-46E1-853C-D621DC980360.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-13,Unverified,47.21046,-122.302023,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-13,Negative ID,48.74478,-122.478403,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-13,Negative ID,48.234785,-122.512932,ATT65_20200417_004722.jpg,ATT64_20200417_004746.jpg,null,null,null,null,null,null,null,null,null,null
2020-04-14,Unverified,48.068763,-122.132522,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-14,Unverified,48.728709,-122.495858,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-14,Unverified,47.568535,-122.636847,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-14,Unverified,48.734703,-122.668193,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-14,Negative ID,46.25472,-120.84395,ATT55_inbound3498365554313943637.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-14,Unverified,47.37119,-121.961822,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-14,Negative ID,47.643943,-122.623737,ATT50_FCED42BC-9C46-4109-9B35-A1A04C4FAE0F.jpg,ATT49_4DEB90EE-3A57-470D-AB94-57A198982319.jpg,ATT51_64997D5E-DCC2-4A9E-A590-B3B1C0928506.jpg,null,null,null,null,null,null,null,null,null
2020-04-14,Unverified,48.73459,-122.460162,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Unverified,47.192586,-121.972048,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Unverified,48.93325,-122.72628,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Unverified,47.184025,-122.146853,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Negative ID,48.823521,-122.32684,ATT61_IMG_0497.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Unverified,48.530016,-122.39823,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Unverified,48.496143000000000,-122.614252,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Negative ID,48.823528,-122.326829,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Unverified,47.873634,-122.161934,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Negative ID,47.00083,-122.877588,ATT62_20200415_162038.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-15,Negative ID,47.573024,-122.384369,ATT58_B9178041-17D8-4352-85FA-6F44B0B00642.jpg,ATT57_36BE00B1-28D2-4657-89CF-A272D9C52496.jpg,null,null,null,null,null,null,null,null,null,null
2020-04-16,Unverified,47.831406,-122.192662,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-16,Unverified,48.731766,-122.494206,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-16,Unverified,47.676217,-122.113955,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-16,Unverified,47.335073,-123.159113,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-16,Unverified,47.177374,-122.537428,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-17,Unverified,48.723593,-122.467507,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-17,Unverified,46.232883,-119.129303,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-17,Negative ID,48.786983,-122.464938,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-17,Unverified,49.0022,-122.42964,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-17,Unverified,47.683201,-117.290349,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-17,Negative ID,47.781506,-122.686947,ATT114_4C7F51E5-62D1-435A-A52C-39BD7FC74B13.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-17,Unverified,48.860105,-122.634026,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-17,Unverified,48.922416,-122.153013,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-18,Unverified,47.022119,-119.302891,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-18,Negative ID,48.419991,-122.327865,ATT67_6B4316A4-B295-48CB-BCCE-D79973DCA0E2.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-18,Unverified,48.291872,-122.523503,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-18,Negative ID,48.874475,-122.58183,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-18,Negative ID,48.931157,-122.548199,ATT68_D49DEBC5-6514-443C-BA40-F69C4CCC19ED.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-18,Unverified,48.96192,-122.50711,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-18,Unverified,47.512438,-122.35716,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-19,Negative ID,47.62986,-120.68945,ATT69_910754E8-0D42-4CC7-BADD-1313F02B1EEF.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-19,Negative ID,48.138159,-122.457098,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-19,Unverified,47.612591,-117.361804,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-19,Negative ID,48.176506,-122.527462,ATT73_85ABE82E-7E26-4469-B3A4-AABC6CB18E06.jpg,ATT72_ACAE4735-C475-4B66-807B-AA43EA8F216B.jpg,null,null,null,null,null,null,null,null,null,null
2020-04-19,Negative ID,46.585611,-120.4542,ATT71_IMG_20200419_164052_01.jpg,ATT70_IMG_20200419_164057_01.jpg,null,null,null,null,null,null,null,null,null,null
2020-04-20,Unverified,47.7315,-122.232402,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-20,Unverified,48.852465,-122.599719,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-20,Negative ID,46.56685,-117.13003,ATT721_Hornet 1 front view.jpg,ATT722_hornet 1.jpg,null,null,null,null,null,null,null,null,null,null
2020-04-20,Unverified,47.86406,-121.962161,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-21,Negative ID,48.13513,-122.466083,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-21,Unverified,47.387044,-122.827269,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-21,Unverified,48.920181,-122.562214,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-21,Unverified,47.586052,-122.007302,ATT74_image0 (27).jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-21,Unverified,47.449003,-122.674192,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-22,Unverified,48.220599,-122.519263,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-22,Unverified,48.708123,-122.504587,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-22,Unverified,46.980934,-123.890866,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-22,Negative ID,47.56519,-122.390535,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-22,Unverified,47.91499,-122.219464,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-22,Unverified,47.503934,-122.61775,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-23,Unverified,47.309925,-122.305768,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-23,Negative ID,47.607667,-122.312902,ATT76_F7532DA5-28A5-476E-A825-CFD176CA064D.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-23,Unverified,47.522213,-122.045838,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-23,Negative ID,48.08848,-123.162659,ATT77_20200423_141232.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-24,Unverified,47.473847,-122.216115,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-24,Unverified,47.464699,-120.392562,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-24,Unverified,45.735789,-122.645845,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-24,Negative ID,47.172483,-122.285568,ATT78_007ACA6E-12EE-4B6A-A31C-E65E08AF4B0C.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-24,Negative ID,47.70145,-117.15638,ATT79_89599E57-3A17-4F5E-ADD3-C31813A783C6.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-25,Negative ID,47.480287,-122.162668,ATT230_20200424_140423.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-25,Unverified,47.480287,-122.162668,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-25,Negative ID,48.584053,-122.232279,ATT91_A403C42F-81FE-4DBD-816C-E2630EEBEC2B.jpg,ATT90_A46D3E0F-6F60-445C-8099-8017AF99F2DC.jpg,null,null,null,null,null,null,null,null,null,null
2020-04-25,Unverified,47.689897,-117.458649,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-25,Unverified,48.07965,-123.10367,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-25,Unverified,48.519334,-121.397955,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-26,Negative ID,48.83241,-122.5931,ATT81_11715C59-2F33-440D-8D75-AF7CE62E03CA.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-26,Unverified,47.75463,-122.27795,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-26,Negative ID,47.024366,-122.811665,ATT82_13BAFADD-5CC2-42A1-A9D8-2DCA9CF8CDEA.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-26,Unverified,47.64901,-121.91353,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-26,Unverified,47.920784,-122.38585,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-26,Unverified,45.735873,-122.645621,ATT80_IMG_20200425_171127629.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-04-26,Unverified,47.635127,-122.387464,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-26,Negative ID,45.63221,-122.67156,ATT116_20200426_161253.jpg,ATT117_20200426_161305.jpg,null,null,null,null,null,null,null,null,null,null
2020-04-27,Unverified,46.192641,-119.182298,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-27,Unverified,48.835432,-122.617551,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-27,Unverified,48.771755,-122.416206,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-27,Unverified,47.82428,-122.878728,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-27,Unverified,48.469584,-122.308613,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-27,Unverified,48.888901,-122.466274,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-27,Unverified,48.763386,-122.499319,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-27,Unverified,47.103437,-122.264616,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,48.768329,-122.40172,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,46.794961,-122.869575,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,46.205025,-119.214792,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,47.640611,-122.519654,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,48.712076,-122.50283400000000,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,47.668346,-122.32773,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Negative ID,47.698307,-122.205072,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,48.741122,-122.400959,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,47.529986,-122.073304,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-28,Unverified,48.528837,-122.195106,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,47.665441,-122.171024,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,47.385843,-121.094613,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,47.693708,-122.325229,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,46.997029,-120.503658,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Negative ID,47.133712,-122.431896,ATT432_20200429_124056.jpg,ATT435_20200429_124839.jpg,ATT433_20200429_124220.jpg,ATT434_20200429_124430.jpg,ATT431_20200429_124102.jpg,null,null,null,null,null,null,null
2020-04-29,Unverified,47.600574,-117.361508,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,47.010402,-122.857612,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,47.010402,-122.857612,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,47.44883,-122.45726,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,47.956732,-122.242694,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,45.515398,-122.530044,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,47.387857,-122.261899,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,48.960483,-122.458186,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-29,Unverified,48.738894,-122.491689,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,47.217414,-122.447846,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,48.024941,-122.694872,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,47.74937,-122.29647,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,48.939921,-122.464611,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,46.225242,-119.267409,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,47.282833,-123.042787,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,48.939921,-122.464611,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,48.740352,-122.485226,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,47.657858,-117.421155,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,48.890129,-121.922394,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,47.581661,-121.98741,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,46.853659,-123.287287,null,null,null,null,null,null,null,null,null,null,null,null
2020-04-30,Unverified,45.892438,-122.636391,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,46.824806,-122.478422,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.771543,-117.08108,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,45.703825,-121.501315,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,46.230336,-119.215472,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,46.258445,-119.082474,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Negative ID,47.798705,-122.288636,ATT133_IMG_20200503_171925.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Negative ID,47.014372,-122.814362,ATT84_20200501_150410.jpg,ATT85_20200501_150356.jpg,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,48.279102,-121.753314,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,48.69739,-122.30993,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.148975,-122.288307,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.739955,-122.160165,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.607678,-122.169446,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.574477,-122.210321,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,48.75484,-122.494401,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.574686,-122.239938,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,49.260068,-123.113952,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,48.425484,-122.595535,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.49348,-121.7831,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.849805,-122.180973,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.566791,-122.355072,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.744827,-117.383439,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Negative ID,46.632813,-122.971509,ATT83_FAF93260-1B6D-4D91-95E5-0DE8FF3DC353.jpg,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.151184,-121.060385,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.514707,-117.280477,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.6743,-117.297248,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.682343,-122.191566,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,45.66274,-122.589074,null,null,null,null,null,null,null,null,null,null,null,null
2020-05-01,Unverified,47.639998,-117.384251,null,null,null,null,null,null,null,null,null,null,null,null
