09 14 Unverified 48.64683 -122.369771
09 18 Unverified 46.900618 -122.274347
09 18 Unverified 48.408405 -122.339303
09 19 Positive 49.149394 -123.943134
09 20 Unverified 47.036497 -122.74267
09 20 Unverified 47.718207 -122.237169
09 21 Unverified 48.203173 -122.127783
09 30 Positive 48.993892 -122.702242
09 30 Unverified 48.66002 -123.396765
10 11 Unverified 47.658029 -117.754412
10 15 Unverified 47.497675 -122.091131
10 15 Unverified 48.986176 -122.69745
10 20 Unverified 47.764431 -122.361745
10 30 Unverified 48.786349 -122.550631
10 30 Unverified 47.241065 -122.269603
10 30 Positive 48.971949 -122.700941
11 03 Unverified 47.464119 -122.285262
11 13 Positive 49.025831 -122.810653
11 26 Unverified 47.46499 -122.2869
12 08 Positive 48.980994 -122.688503
12 22 Unverified 47.77475 -122.213725
01 15 Unverified 48.9392 -122.6613
02 12 Unverified 47.072951 -122.97706
02 27 Unverified 47.411352 -122.318568
02 29 Negative 48.729596 -122.480035
03 01 Unverified 47.53754 -122.639263
03 01 Unverified 47.091218 -122.864415
03 01 Unverified 48.186024 -122.34468
03 02 Negative 48.550103 -119.741725
03 04 Negative 47.634119 -122.646627
03 11 Unverified 46.978763 -123.898467
03 16 Unverified 48.419995 -122.33213
03 17 Unverified 47.181077 -122.117608
03 19 Negative 47.840041 -122.323562
03 20 Unverified 48.93401 -122.48545
03 21 Unverified 47.639334 -122.200484
03 21 Unverified 48.725174 -122.503141
03 21 Unverified 48.833578 -122.543569
03 21 Unverified 47.30134 -122.565146
03 23 Negative 48.74361 -122.43905
03 23 Unverified 47.240541 -122.321905
03 24 Unverified 46.292763 -119.145959
03 24 Unverified 48.077702 -123.170761
03 26 Unverified 48.490758 -122.061753
03 27 Unverified 47.936452 -122.137477
03 29 Unverified 46.631711 -123.95339
03 31 Negative 46.609918 -120.563107
04 01 Unverified 46.809103 -120.914004
04 01 Unverified 46.385863 -117.062473
04 02 Unverified 48.144053 -123.160706
04 02 Unverified 48.291902 -122.521527
04 03 Unverified 47.440059 -122.220459
04 05 Unverified 47.296898 -119.500329
04 05 Unverified 46.240112 -122.915848
04 05 Unverified 48.731977 -122.691497
04 06 Unverified 47.526507 -122.324826
04 06 Negative 47.156028 -123.013366
04 06 Unverified 48.736447 -122.46473
04 06 Unverified 47.526522 -122.324858
04 06 Negative 48.278765 -122.647282
04 06 Unverified 47.370776 -120.138766
04 06 Negative 48.548358 -122.31711
04 07 Unverified 47.568036 -122.639598
04 07 Unverified 47.637224 -122.700911
04 07 Unverified 47.473632 -122.106425
04 07 Unverified 47.32299 -122.310432
04 07 Unverified 48.006687 -121.982158
04 07 Unverified 47.179097 -122.235314
04 07 Negative 47.62986 -120.68945
04 07 Negative 47.708791 -117.472206
04 08 Unverified 47.941026 -122.235926
04 08 Unverified 47.613333 -122.19203
04 08 Unverified 47.62986 -120.68945
04 08 Unverified 47.288518 -122.252099
04 08 Unverified 47.513367 -122.389528
04 09 Unverified 47.749228 -122.338696
04 09 Unverified 46.612154 -123.95825
04 09 Unverified 46.713962 -117.173186
04 09 Unverified 48.96684 -122.615869
04 09 Unverified 47.770075 -122.264719
04 09 Unverified 47.67887 -122.20664
04 09 Unverified 47.512482 -122.357321
04 09 Unverified 47.997103 -122.111653
04 09 Unverified 47.665299 -117.42232
04 09 Negative 47.005477 -122.919675
04 10 Unverified 47.152745 -119.367377
04 10 Unverified 46.521513 -117.012612
04 10 Negative 47.665515 -122.33873
04 10 Unverified 47.946801 -122.245689
04 11 Unverified 48.563552 -121.411273
04 11 Unverified 48.096743 -120.458737
04 11 Unverified 47.38077 -122.65212
04 11 Negative 47.859496 -122.26428
04 11 Negative 48.85324 -122.601104
04 11 Unverified 47.562359 -122.038914
04 12 Unverified 48.311344 -122.230689
04 12 Unverified 47.639437 -122.385481
04 12 Unverified 47.669197 -122.289611
04 12 Negative 48.14981 -123.13306
04 12 Unverified 47.916729 -124.530363
04 12 Unverified 48.03966 -122.7768
04 12 Unverified 48.578994 -122.342321
04 12 Unverified 47.676217 -122.113955
04 13 Unverified 48.061953 -122.160771
04 13 Unverified 47.603492 -122.33652
04 13 Negative 48.588408 -122.409922
04 13 Unverified 47.21046 -122.302023
04 13 Negative 48.74478 -122.478403
04 13 Negative 48.234785 -122.512932
04 14 Unverified 48.068763 -122.132522
04 14 Unverified 48.728709 -122.495858
04 14 Unverified 47.568535 -122.636847
04 14 Unverified 48.734703 -122.668193
04 14 Negative 46.25472 -120.84395
04 14 Unverified 47.37119 -121.961822
04 14 Negative 47.643943 -122.623737
04 14 Unverified 48.73459 -122.460162
04 15 Unverified 47.192586 -121.972048
04 15 Unverified 48.93325 -122.72628
04 15 Unverified 47.184025 -122.146853
04 15 Negative 48.823521 -122.32684
04 15 Unverified 48.530016 -122.39823
04 15 Unverified 48.496143000000000 -122.614252
04 15 Negative 48.823528 -122.326829
04 15 Unverified 47.873634 -122.161934
04 15 Negative 47.00083 -122.877588
04 15 Negative 47.573024 -122.384369
04 16 Unverified 47.831406 -122.192662
04 16 Unverified 48.731766 -122.494206
04 16 Unverified 47.676217 -122.113955
04 16 Unverified 47.335073 -123.159113
04 16 Unverified 47.177374 -122.537428
04 17 Unverified 48.723593 -122.467507
04 17 Unverified 46.232883 -119.129303
04 17 Negative 48.786983 -122.464938
04 17 Unverified 49.0022 -122.42964
04 17 Unverified 47.683201 -117.290349
04 17 Negative 47.781506 -122.686947
04 17 Unverified 48.860105 -122.634026
04 17 Unverified 48.922416 -122.153013
04 18 Unverified 47.022119 -119.302891
04 18 Negative 48.419991 -122.327865
04 18 Unverified 48.291872 -122.523503
04 18 Negative 48.874475 -122.58183
04 18 Negative 48.931157 -122.548199
04 18 Unverified 48.96192 -122.50711
04 18 Unverified 47.512438 -122.35716
04 19 Negative 47.62986 -120.68945
04 19 Negative 48.138159 -122.457098
04 19 Unverified 47.612591 -117.361804
04 19 Negative 48.176506 -122.527462
04 19 Negative 46.585611 -120.4542
04 20 Unverified 47.7315 -122.232402
04 20 Unverified 48.852465 -122.599719
04 20 Negative 46.56685 -117.13003
04 20 Unverified 47.86406 -121.962161
04 21 Negative 48.13513 -122.466083
04 21 Unverified 47.387044 -122.827269
04 21 Unverified 48.920181 -122.562214
04 21 Unverified 47.586052 -122.007302
04 21 Unverified 47.449003 -122.674192
04 22 Unverified 48.220599 -122.519263
04 22 Unverified 48.708123 -122.504587
04 22 Unverified 46.980934 -123.890866
04 22 Negative 47.56519 -122.390535
04 22 Unverified 47.91499 -122.219464
04 22 Unverified 47.503934 -122.61775
04 23 Unverified 47.309925 -122.305768
04 23 Negative 47.607667 -122.312902
04 23 Unverified 47.522213 -122.045838
04 23 Negative 48.08848 -123.162659
04 24 Unverified 47.473847 -122.216115
04 24 Unverified 47.464699 -120.392562
04 24 Unverified 45.735789 -122.645845
04 24 Negative 47.172483 -122.285568
04 24 Negative 47.70145 -117.15638
04 25 Negative 47.480287 -122.162668
04 25 Unverified 47.480287 -122.162668
04 25 Negative 48.584053 -122.232279
04 25 Unverified 47.689897 -117.458649
04 25 Unverified 48.07965 -123.10367
04 25 Unverified 48.519334 -121.397955
04 26 Negative 48.83241 -122.5931
04 26 Unverified 47.75463 -122.27795
04 26 Negative 47.024366 -122.811665
04 26 Unverified 47.64901 -121.91353
04 26 Unverified 47.920784 -122.38585
04 26 Unverified 45.735873 -122.645621
04 26 Unverified 47.635127 -122.387464
04 26 Negative 45.63221 -122.67156
04 27 Unverified 46.192641 -119.182298
04 27 Unverified 48.835432 -122.617551
04 27 Unverified 48.771755 -122.416206
04 27 Unverified 47.82428 -122.878728
04 27 Unverified 48.469584 -122.308613
04 27 Unverified 48.888901 -122.466274
04 27 Unverified 48.763386 -122.499319
04 27 Unverified 47.103437 -122.264616
04 28 Unverified 48.768329 -122.40172
04 28 Unverified 46.794961 -122.869575
04 28 Unverified 46.205025 -119.214792
04 28 Unverified 47.640611 -122.519654
04 28 Unverified 48.712076 -122.50283400000000
04 28 Unverified 47.668346 -122.32773
04 28 Negative 47.698307 -122.205072
04 28 Unverified 48.741122 -122.400959
04 28 Unverified 47.529986 -122.073304
04 28 Unverified 48.528837 -122.195106
04 29 Unverified 47.665441 -122.171024
04 29 Unverified 47.385843 -121.094613
04 29 Unverified 47.693708 -122.325229
04 29 Unverified 46.997029 -120.503658
04 29 Negative 47.133712 -122.431896
04 29 Unverified 47.600574 -117.361508
04 29 Unverified 47.010402 -122.857612
04 29 Unverified 47.010402 -122.857612
04 29 Unverified 47.44883 -122.45726
04 29 Unverified 47.956732 -122.242694
04 29 Unverified 45.515398 -122.530044
04 29 Unverified 47.387857 -122.261899
04 29 Unverified 48.960483 -122.458186
04 29 Unverified 48.738894 -122.491689
04 30 Unverified 47.217414 -122.447846
04 30 Unverified 48.024941 -122.694872
04 30 Unverified 47.74937 -122.29647
04 30 Unverified 48.939921 -122.464611
04 30 Unverified 46.225242 -119.267409
04 30 Unverified 47.282833 -123.042787
04 30 Unverified 48.939921 -122.464611
04 30 Unverified 48.740352 -122.485226
04 30 Unverified 47.657858 -117.421155
04 30 Unverified 48.890129 -121.922394
04 30 Unverified 47.581661 -121.98741
04 30 Unverified 46.853659 -123.287287
04 30 Unverified 45.892438 -122.636391
05 01 Unverified 46.824806 -122.478422
05 01 Unverified 47.771543 -117.08108
05 01 Unverified 45.703825 -121.501315
05 01 Unverified 46.230336 -119.215472
05 01 Unverified 46.258445 -119.082474
05 01 Negative 47.798705 -122.288636
05 01 Negative 47.014372 -122.814362
05 01 Unverified 48.279102 -121.753314
05 01 Unverified 48.69739 -122.30993
05 01 Unverified 47.148975 -122.288307
05 01 Unverified 47.739955 -122.160165
05 01 Unverified 47.607678 -122.169446
05 01 Unverified 47.574477 -122.210321
05 01 Unverified 48.75484 -122.494401
05 01 Unverified 47.574686 -122.239938
05 01 Unverified 49.260068 -123.113952
05 01 Unverified 48.425484 -122.595535
05 01 Unverified 47.49348 -121.7831
05 01 Unverified 47.849805 -122.180973
05 01 Unverified 47.566791 -122.355072
05 01 Unverified 47.744827 -117.383439
05 01 Negative 46.632813 -122.971509
05 01 Unverified 47.151184 -121.060385
05 01 Unverified 47.514707 -117.280477
05 01 Unverified 47.6743 -117.297248
05 01 Unverified 47.682343 -122.191566
05 01 Unverified 45.66274 -122.589074
05 01 Unverified 47.639998 -117.384251
05 01 Unverified 47.519377 -121.876314
05 02 Unverified 48.321763 -122.31679
05 02 Unverified 46.562844 -120.613402
05 02 Unverified 47.447358 -122.457132
05 02 Unverified 47.429122 -117.822307
05 02 Unverified 46.224796 -119.268248
05 02 Unverified 47.010359 -122.857551
05 02 Unverified 47.362815 -122.073153
05 02 Unverified 45.640936 -122.646084
05 02 Unverified 47.960947 -117.592851
05 02 Unverified 48.424824 -122.290882
05 02 Unverified 47.767266 -122.295459
05 02 Unverified 47.622707 -117.382564
05 02 Negative 45.65161 -121.954251
05 02 Unverified 47.67517 -117.150466
05 02 Unverified 45.6549 -121.190623
05 02 Unverified 47.41704 -120.28792
05 02 Unverified 48.502842 -122.237016
05 02 Unverified 48.910234 -122.357076
05 02 Unverified 47.712536 -117.594146
05 02 Unverified 47.690709 -117.281745
05 02 Unverified 47.357891 -122.118987
05 02 Unverified 47.733324 -122.613476
05 02 Unverified 48.990991 -122.261877
05 02 Unverified 47.632072 -122.647539
05 02 Unverified 48.84756 -122.59351
05 02 Unverified 47.11512 -122.40519
05 02 Unverified 47.66434 -122.398462
05 02 Unverified 46.036705 -118.389327
05 02 Negative 47.010366 -122.857981
05 02 Unverified 47.401346 -120.317121
05 03 Unverified 47.690059 -122.383609
05 03 Unverified 47.753368 -122.584119
05 03 Unverified 47.506613 -122.357576
05 03 Unverified 48.9429 -122.45079
05 03 Unverified 47.449188 -122.687417
05 03 Unverified 47.40808 -123.19669
05 03 Unverified 47.628184 -117.403578
05 03 Unverified 47.740084 -124.394544
05 03 Negative 47.67176 -122.30735
05 03 Unverified 47.671511 -117.449275
05 03 Unverified 47.802101 -122.29577
05 03 Negative 47.875187 -117.453106
05 03 Unverified 47.764173 -122.381799
05 03 Unverified 47.783809 -122.082868
05 03 Unverified 46.288194 -119.376493
05 03 Unverified 47.580455 -122.389276
05 03 Unverified 46.08919 -122.93627
05 03 Negative 47.479726 -122.30849
05 03 Unverified 48.189967 -122.624222
05 03 Negative 47.167341 -122.596678
05 03 Negative 47.076417 -122.312839
05 03 Unverified 47.766318 -122.192073
05 03 Unverified 48.069469 -124.012736
05 03 Unverified 47.711712 -122.320207
05 03 Unverified 47.145618 -122.270917
05 03 Negative 46.73241 -117.15917
05 03 Unverified 47.333133 -122.338895
05 03 Unverified 48.759255 -122.486796
05 03 Unverified 45.654907 -122.689871
05 03 Unverified 46.58755 -120.621924
05 04 Unverified 46.174379 -123.006728
05 04 Negative 48.112992 -122.060976
05 04 Unverified 46.069928 -122.858274
05 04 Negative 47.662247 -117.287249
05 04 Unverified 48.066818 -122.029967
05 04 Negative 45.671347 -122.595696
05 04 Unverified 48.957224 -122.652311
05 04 Unverified 47.43695 -120.3235
05 04 Unverified 47.568016 -122.021776
05 04 Unverified 46.174143 -119.13745
05 04 Unverified 47.339405 -122.28456
05 04 Unverified 47.480338 -122.266475
05 04 Unverified 48.987968 -122.73444
05 04 Unverified 47.34349 -117.2278
05 04 Unverified 47.60357 -122.32945
05 04 Unverified 47.570515 -122.233224
05 04 Unverified 48.987838 -123.040026
05 04 Unverified 47.511275 -122.18413
05 04 Unverified 48.54804 -117.909175
05 04 Unverified 47.58937 -122.313253
05 04 Unverified 47.764172 -117.451775
05 04 Unverified 47.033115 -119.546872
05 04 Unverified 47.58755 -122.317218
05 04 Unverified 47.642307 -122.238513
05 04 Unverified 46.03372 -122.87039
05 04 Negative 47.598319 -122.318173
05 04 Unverified 47.3806 -122.41244
05 04 Unverified 47.521699 -122.283431
05 04 Unverified 47.366905 -122.809806
05 04 Unverified 46.25606 -119.90123
05 04 Unverified 47.296446 -122.089798
05 04 Unverified 46.03456 -118.38864
05 04 Unverified 47.64399 -122.144395
05 04 Unverified 47.672874 -117.385652
05 04 Unverified 48.412515 -122.321008
05 04 Negative 47.635912 -122.702612
05 04 Unverified 47.683159 -122.18668
05 04 Unverified 47.34653 -122.30682
05 04 Unverified 48.99762 -123.067932
05 05 Unverified 47.131243 -122.27259
05 05 Unverified 47.645748 -122.375075
05 05 Unverified 47.918805 -121.977306
05 05 Unverified 47.188007 -122.177383
05 05 Unverified 47.909489 -122.306596
05 05 Unverified 47.876042 -122.193437
05 05 Unverified 47.81116 -122.37689
05 05 Unverified 47.759635 -122.269775
05 05 Unverified 47.68584 -122.18823
05 05 Unverified 47.771738 -122.376626
05 05 Unverified 47.720581 -117.393124
05 05 Unverified 47.325245 -119.559165
05 05 Unverified 47.871857 -122.146067
05 05 Unverified 48.994857 -122.728238
05 05 Unverified 47.531726 -117.255978
05 05 Unverified 48.530319 -123.027838
05 05 Unverified 48.941817 -122.761655
05 05 Unverified 47.367219 -122.565346
05 05 Unverified 47.25513 -122.44164
05 05 Unverified 48.949716 -122.613208
05 05 Unverified 47.636636 -122.357231
05 05 Unverified 48.494864 -123.109996
05 05 Unverified 47.576261 -122.222083
05 05 Negative 47.780919 -117.501431
05 05 Negative 48.288933 -122.682611
05 05 Unverified 47.350206 -122.58675
05 05 Unverified 47.695402 -122.62783400000000
05 05 Unverified 46.870014 -123.323438
05 05 Unverified 47.452714 -122.631221
05 05 Unverified 48.188431 -122.201044
05 05 Unverified 46.73015 -117.18147
05 05 Unverified 47.519797 -122.595313
05 05 Unverified 47.180593 -122.181657
05 05 Unverified 47.563125 -122.120245
05 05 Unverified 47.834121 -122.281683
05 05 Unverified 47.63812 -122.13271
05 05 Unverified 47.252771 -122.203263
05 05 Unverified 47.67623 -122.279623
05 05 Unverified 46.19133 -122.893722
05 05 Unverified 47.645748 -122.375074
05 05 Unverified 47.218821 -122.512519
05 05 Unverified 47.734001 -122.560699
05 05 Unverified 47.562967 -122.018069
05 05 Unverified 47.595089 -122.15523
05 05 Unverified 47.681769 -117.33954
05 05 Unverified 48.218927 -122.527027
05 05 Unverified 47.67623 -122.279623
05 05 Unverified 47.62846 -117.35026
05 05 Unverified 47.870386 -122.309812
05 05 Unverified 47.301813 -122.523391
05 05 Unverified 47.771326 -122.198585
05 05 Unverified 47.507184 -122.606937
05 05 Unverified 47.63493 -122.517318
05 05 Unverified 47.850202 -122.295347
05 06 Unverified 47.772441 -122.18546
05 06 Unverified 47.574006 -122.414817
05 06 Unverified 47.558479 -122.364285
05 06 Unverified 48.600269 -122.89346
05 06 Unverified 45.58694 -122.40199
05 06 Unverified 47.59229 -122.293674
05 06 Unverified 48.75235 -122.47122
05 06 Unverified 48.182499 -122.587306
05 06 Unverified 48.423213 -122.318656
05 06 Unverified 47.631874 -117.351819
05 06 Unverified 48.063932 -122.139953
05 06 Unverified 47.833234 -122.214359
05 06 Unverified 48.790413 -122.710699
05 06 Unverified 47.695986 -122.334198
05 06 Unverified 47.7919 -122.317009
05 06 Unverified 48.750241 -122.421125
05 06 Unverified 47.794293 -122.367303
05 06 Unverified 48.790417 -122.710707
05 06 Unverified 48.974404 -122.723467
05 06 Unverified 47.833256 -122.214338
05 06 Unverified 47.065721 -120.652381
05 06 Unverified 47.833205 -122.214381
05 06 Unverified 47.592981 -122.828648
05 06 Unverified 47.425789 -122.022251
05 06 Unverified 48.928023 -122.714348
05 06 Unverified 47.47203 -123.0921
05 06 Unverified 47.035687 -122.779101
05 06 Unverified 46.316855 -117.970204
05 06 Unverified 47.65877 -117.42662
05 06 Unverified 47.172366 -122.552092
05 06 Unverified 46.27017 -119.248095
05 06 Unverified 48.999051 -122.754627
05 06 Unverified 47.628006 -122.306638
05 06 Unverified 47.153859 -122.337399
05 06 Unverified 47.262979 -122.458267
05 07 Unverified 47.213859 -119.993642
05 07 Unverified 47.11346 -122.29227
05 07 Unverified 46.753147 -116.985788
05 07 Unverified 47.9691 -122.1936
05 07 Unverified 47.215203 -122.449943
05 07 Unverified 46.204945 -119.113535
05 07 Unverified 47.202572 -119.288321
05 07 Unverified 47.582838 -122.619686
05 07 Unverified 48.427678 -122.595047
05 07 Negative 47.521385 -121.843014
05 07 Unverified 48.42122 -122.33405
05 07 Unverified 47.520649 -122.352797
05 07 Unverified 49.001248 -123.058072
05 07 Unverified 48.087746 -122.147748
05 07 Unverified 47.765691 -122.485741
05 07 Unverified 49.001241 -123.058061
05 07 Unverified 48.890419 -122.152405
05 08 Unverified 48.205968 -122.266643
05 08 Unverified 47.563671 -122.012172
05 08 Unverified 47.648364 -117.184539
05 08 Unverified 47.710436 -122.317856
05 08 Unverified 45.7165 -122.80121
05 08 Unverified 48.89047 -122.152721
05 08 Unverified 48.767306 -122.44893
05 08 Unverified 47.563887 -122.01221
05 08 Unverified 47.276271 -122.039378
05 08 Unverified 48.499255 -122.664617
05 08 Unverified 47.488659 -122.564227
05 08 Unverified 48.34129 -122.34526
05 08 Unverified 47.757108 -122.663618
05 08 Unverified 48.345613 -121.145297
05 08 Unverified 48.54657 -117.90454
05 08 Unverified 47.679976 -122.364539
05 08 Unverified 47.761552 -122.267058
05 08 Unverified 48.913255 -122.001694
05 08 Unverified 47.531865 -122.03164
05 08 Unverified 47.256573 -122.472335
05 08 Unverified 48.34129 -122.34526
05 08 Unverified 47.692788 -122.362586
05 08 Unverified 47.648367 -117.184725
05 08 Unverified 47.685672 -122.386464
05 08 Unverified 47.685672 -122.386464
05 08 Unverified 47.547755 -119.458072
05 08 Unverified 48.780432 -122.426519
05 08 Unverified 47.798052 -121.559044
05 08 Unverified 45.808343 -122.785392
05 08 Unverified 47.563887 -122.01221
05 08 Negative 47.59716 -122.618465
05 08 Unverified 47.535811 -122.05061
05 08 Unverified 47.141193 -122.927118
05 08 Unverified 48.971345 -122.719989
05 09 Unverified 47.582244 -122.383548
05 09 Unverified 46.190344 -122.911506
05 09 Unverified 47.628382 -122.088476
05 09 Unverified 47.70249 -122.626208
05 09 Unverified 47.731662 -122.201244
05 09 Unverified 47.945295 -122.098275
05 09 Unverified 47.420014 -122.438596
05 09 Unverified 47.256559 -122.47259
05 09 Unverified 47.571801 -122.058107
05 09 Unverified 47.64321 -117.142029
05 09 Unverified 47.445472 -122.287881
05 09 Unverified 47.854597 -121.926726
05 09 Unverified 48.98383 -123.063558
05 09 Unverified 47.771676 -122.578243
05 09 Unverified 47.588348 -122.24509
05 09 Unverified 47.328075 -122.039486
05 09 Unverified 48.187914 -122.127003
05 09 Unverified 48.960562 -122.443451
05 09 Unverified 47.48279 -120.327216
05 09 Unverified 47.890858 -122.15857
05 09 Unverified 47.793138 -122.276812
05 09 Unverified 47.108943 -122.936944
05 09 Unverified 47.016371 -122.785338
05 09 Unverified 47.618391 -122.191666
05 10 Unverified 48.671553 -121.275845
05 10 Unverified 46.423105 -117.042043
05 10 Unverified 48.570304 -122.648863
05 10 Unverified 47.635832 -122.113291
05 10 Unverified 47.62986 -120.68945
05 10 Unverified 47.907658 -122.678874
05 10 Unverified 48.670776 -122.556451
05 10 Unverified 48.07875 -123.12615
05 10 Unverified 47.653198 -121.91749
05 10 Unverified 47.417355 -122.637451
05 10 Unverified 47.162526 -122.810227
05 10 Unverified 47.511729 -122.029164
05 10 Unverified 48.202842 -122.310685
05 10 Unverified 47.035506 -122.900333
05 10 Negative 47.268189 -122.471635
05 10 Unverified 47.091118 -122.682562
05 10 Unverified 47.62986 -120.68945
05 10 Unverified 47.623028 -122.202568
05 10 Unverified 48.746531 -122.427553
05 10 Unverified 47.137752 -122.321871
05 10 Unverified 47.497239 -122.376487
05 10 Unverified 47.62986 -120.68945
05 10 Negative 46.053309 -122.042238
05 10 Unverified 47.512323 -117.721467
05 10 Unverified 48.008461 -122.568649
05 11 Unverified 47.385209 -122.044826
05 11 Unverified 47.10236 -122.58724
05 11 Unverified 48.764641 -122.488421
05 11 Unverified 47.68781 -122.669589
05 11 Negative 47.451177 -122.599167
05 11 Unverified 48.776223 -121.820152
05 11 Negative 46.486978 -122.508845
05 11 Unverified 47.72175 -120.18405
05 11 Unverified 47.742147 -117.468168
05 11 Negative 47.675314 -122.685149
05 11 Unverified 48.764023 -122.488434
05 11 Unverified 48.75235 -122.47122
05 11 Unverified 47.565472 -122.135335
05 11 Unverified 47.62986 -120.68945
05 11 Unverified 47.732628 -122.7303
05 11 Unverified 47.353364 -122.211859
05 11 Unverified 47.191265 -122.565487
05 11 Unverified 47.637093 -122.189329
05 11 Negative 46.52948 -122.48446
05 11 Unverified 47.459452 -122.357655
05 11 Unverified 47.510271 -122.020286
05 12 Unverified 48.702931 -122.911457
05 12 Unverified 48.054142 -122.156769
